"productId","imageURL"
"0","https://cdn2.fptshop.com.vn/unsafe/640x0/filters:quality(100)/2023_4_19_638175127565977875_DSC09098.JPG"
"0","https://cdn2.fptshop.com.vn/unsafe/640x0/filters:quality(100)/2023_4_19_638175127569414866_DSC09100.JPG"
"0","https://cdn2.fptshop.com.vn/unsafe/640x0/filters:quality(100)/2023_4_19_638175127566439043_DSC09103.JPG"
"0","https://cdn2.fptshop.com.vn/unsafe/640x0/filters:quality(100)/2023_4_19_638175127569414866_DSC09099.JPG"
"0","https://cdn2.fptshop.com.vn/unsafe/640x0/filters:quality(100)/2023_4_19_638175127565977875_DSC09102.JPG"
"0","https://cdn2.fptshop.com.vn/unsafe/640x0/filters:quality(100)/2023_4_19_638175127570794435_DSC09101.JPG"
"0","https://cdn2.fptshop.com.vn/unsafe/640x0/filters:quality(100)/2023_4_19_638175127684272701_DSC09105.JPG"
"0","https://cdn2.fptshop.com.vn/unsafe/640x0/filters:quality(100)/2023_4_19_638175127682329883_DSC09104.JPG"
"0","https://cdn2.fptshop.com.vn/unsafe/640x0/filters:quality(100)/2023_4_19_638175127692933757_DSC09107.JPG"
"0","https://cdn2.fptshop.com.vn/unsafe/640x0/filters:quality(100)/2023_4_19_638175127685143410_DSC09106.JPG"
"0","https://cdn2.fptshop.com.vn/unsafe/640x0/filters:quality(100)/2023_4_19_638175127709065374_DSC09109.JPG"
"0","https://cdn2.fptshop.com.vn/unsafe/640x0/filters:quality(100)/2023_4_19_638175127704353506_DSC09108.JPG"
"0","https://cdn2.fptshop.com.vn/unsafe/640x0/filters:quality(100)/2023_4_19_638175127812235225_DSC09111.JPG"
"0","https://cdn2.fptshop.com.vn/unsafe/640x0/filters:quality(100)/2023_4_19_638175127805370623_DSC09110.JPG"
"0","https://cdn2.fptshop.com.vn/unsafe/640x0/filters:quality(100)/2023_4_19_638175127814360734_DSC09114.JPG"
"0","https://cdn2.fptshop.com.vn/unsafe/640x0/filters:quality(100)/2023_4_19_638175127810350528_DSC09112.JPG"
"0","https://cdn2.fptshop.com.vn/unsafe/640x0/filters:quality(100)/2023_4_19_638175127866446458_DSC09113.JPG"
"0","https://cdn2.fptshop.com.vn/unsafe/640x0/filters:quality(100)/2023_4_19_638175127855648260_DSC09115.JPG"
"0","https://cdn2.fptshop.com.vn/unsafe/640x0/filters:quality(100)/2023_4_19_638175127930898569_DSC09116.JPG"
"0","https://cdn2.fptshop.com.vn/unsafe/564x0/filters:quality(80)/Uploads/images/2015/0511/ASUS-Vivobook-Go-14-E1404FA-NK186W-16.jpg"
"0","https://cdn2.fptshop.com.vn/unsafe/564x0/filters:quality(80)/Uploads/images/2015/0511/ASUS-Vivobook-Go-14-E1404FA-NK186W-14.jpg"
"0","https://cdn2.fptshop.com.vn/unsafe/564x0/filters:quality(80)/Uploads/images/2015/0511/ASUS-Vivobook-Go-14-E1404FA-NK186W-19.jpg"
"0","https://cdn2.fptshop.com.vn/unsafe/564x0/filters:quality(80)/Uploads/images/2015/0511/ASUS-Vivobook-Go-14-E1404FA-NK186W-7.jpg"
"0","https://cdn2.fptshop.com.vn/unsafe/564x0/filters:quality(80)/Uploads/images/2015/0511/ASUS-Vivobook-Go-14-E1404FA-NK186W-1.jpg"
"0","https://cdn2.fptshop.com.vn/unsafe/564x0/filters:quality(80)/Uploads/images/2015/0511/ASUS-Vivobook-Go-14-E1404FA-NK186W-18.jpg"
"0","https://cdn2.fptshop.com.vn/unsafe/564x0/filters:quality(80)/Uploads/images/2015/0511/ASUS-Vivobook-Go-14-E1404FA-NK186W-5.jpg"
"0","https://cdn2.fptshop.com.vn/unsafe/564x0/filters:quality(80)/Uploads/images/2015/0511/ASUS-Vivobook-Go-14-E1404FA-NK186W-2.jpg"
"0","https://cdn2.fptshop.com.vn/unsafe/564x0/filters:quality(80)/Uploads/images/2015/0511/ASUS-Vivobook-Go-14-E1404FA-NK186W-3.jpg"
"1","https://cdn2.fptshop.com.vn/unsafe/640x0/filters:quality(100)/Laptop_Dell_Inspiron_15_N3520_1_b2197e8307.jpg"
"1","https://cdn2.fptshop.com.vn/unsafe/640x0/filters:quality(100)/Laptop_Dell_Inspiron_15_N3520_2_a35cd97f63.jpg"
"1","https://cdn2.fptshop.com.vn/unsafe/640x0/filters:quality(100)/Laptop_Dell_Inspiron_15_N3520_3_ad75a3cce6.jpg"
"1","https://cdn2.fptshop.com.vn/unsafe/640x0/filters:quality(100)/Laptop_Dell_Inspiron_15_N3520_4_f69a1508c8.jpg"
"1","https://cdn2.fptshop.com.vn/unsafe/640x0/filters:quality(100)/Laptop_Dell_Inspiron_15_N3520_5_d153401b31.jpg"
"1","https://cdn2.fptshop.com.vn/unsafe/640x0/filters:quality(100)/Laptop_Dell_Inspiron_15_N3520_6_2a197b9410.jpg"
"1","https://cdn2.fptshop.com.vn/unsafe/640x0/filters:quality(100)/Laptop_Dell_Inspiron_15_N3520_7_afc5b7d512.jpg"
"1","https://cdn2.fptshop.com.vn/unsafe/640x0/filters:quality(100)/Laptop_Dell_Inspiron_15_N3520_8_d116797856.jpg"
"1","https://cdn2.fptshop.com.vn/unsafe/640x0/filters:quality(100)/Laptop_Dell_Inspiron_15_N3520_9_42b9af92d9.jpg"
"1","https://cdn2.fptshop.com.vn/unsafe/640x0/filters:quality(100)/Laptop_Dell_Inspiron_15_N3520_10_9cf3e1244c.jpg"
"1","https://cdn2.fptshop.com.vn/unsafe/640x0/filters:quality(100)/Laptop_Dell_Inspiron_15_N3520_11_30bb479008.jpg"
"1","https://cdn2.fptshop.com.vn/unsafe/640x0/filters:quality(100)/Laptop_Dell_Inspiron_15_N3520_12_5067668b81.jpg"
"1","https://cdn2.fptshop.com.vn/unsafe/640x0/filters:quality(100)/Laptop_Dell_Inspiron_15_N3520_13_104da4c2e1.jpg"
"1","https://cdn2.fptshop.com.vn/unsafe/640x0/filters:quality(100)/Laptop_Dell_Inspiron_15_N3520_14_832d3e6e9e.jpg"
"1","https://cdn2.fptshop.com.vn/unsafe/640x0/filters:quality(100)/Laptop_Dell_Inspiron_15_N3520_15_dec8c4e675.jpg"
"1","https://cdn2.fptshop.com.vn/unsafe/640x0/filters:quality(100)/Laptop_Dell_Inspiron_15_N3520_16_07ca5de826.jpg"
"1","https://cdn2.fptshop.com.vn/unsafe/640x0/filters:quality(100)/Laptop_Dell_Inspiron_15_N3520_17_5ba769c50c.jpg"
"1","https://cdn2.fptshop.com.vn/unsafe/640x0/filters:quality(100)/Laptop_Dell_Inspiron_15_N3520_18_46a11cdac7.jpg"
"1","https://cdn2.fptshop.com.vn/unsafe/640x0/filters:quality(100)/Laptop_Dell_Inspiron_15_N3520_19_0bb83a2cd4.jpg"
"1","https://cdn2.fptshop.com.vn/unsafe/800x0/dell_inspiron_n3520_i5_1235u_i5_1235ui5u165w11blu_fp_9_0c0e0a9815.jpg"
"1","https://cdn2.fptshop.com.vn/unsafe/800x0/dell_inspiron_n3520_i5_1235u_i5_1235ui5u165w11blu_fp_3_6bcbadc8d3.jpg"
"1","https://cdn2.fptshop.com.vn/unsafe/800x0/dell_inspiron_n3520_i5_1235u_i5_1235ui5u165w11blu_fp_2_67eebd6f6f.jpg"
"1","https://cdn2.fptshop.com.vn/unsafe/800x0/dell_inspiron_n3520_i5_1235u_i5_1235ui5u165w11blu_fp_6_0750cac18a.jpg"
"1","https://cdn2.fptshop.com.vn/unsafe/800x0/dell_inspiron_n3520_i5_1235u_i5_1235ui5u165w11blu_fp_5_5af42e7741.jpg"
"1","https://cdn2.fptshop.com.vn/unsafe/800x0/dell_inspiron_n3520_i5_1235u_i5_1235ui5u165w11blu_fp_1_f8b3fc4a96.jpg"
"1","https://cdn2.fptshop.com.vn/unsafe/800x0/dell_inspiron_n3520_i5_1235u_i5_1235ui5u165w11blu_fp_7_e8470e9208.jpg"
"1","https://cdn2.fptshop.com.vn/unsafe/800x0/dell_inspiron_n3520_i5_1235u_i5_1235ui5u165w11blu_fp_4_9b517f0b09.jpg"
"2","https://cdn2.fptshop.com.vn/unsafe/640x0/filters:quality(100)/2024_2_21_638441118372923642_Laptop%20Acer%20Aspire%203%20A315-44P-R5QG-15.jpg"
"2","https://cdn2.fptshop.com.vn/unsafe/640x0/filters:quality(100)/2024_2_21_638441118373312991_Laptop%20Acer%20Aspire%203%20A315-44P-R5QG-13.jpg"
"2","https://cdn2.fptshop.com.vn/unsafe/640x0/filters:quality(100)/2024_2_21_638441118373566357_Laptop%20Acer%20Aspire%203%20A315-44P-R5QG-2.jpg"
"2","https://cdn2.fptshop.com.vn/unsafe/640x0/filters:quality(100)/2024_2_21_638441118373879589_Laptop%20Acer%20Aspire%203%20A315-44P-R5QG-4.jpg"
"2","https://cdn2.fptshop.com.vn/unsafe/640x0/filters:quality(100)/2024_2_21_638441118373566357_Laptop%20Acer%20Aspire%203%20A315-44P-R5QG-12.jpg"
"2","https://cdn2.fptshop.com.vn/unsafe/640x0/filters:quality(100)/2024_2_21_638441118374660849_Laptop%20Acer%20Aspire%203%20A315-44P-R5QG-1.jpg"
"2","https://cdn2.fptshop.com.vn/unsafe/640x0/filters:quality(100)/2024_2_21_638441118375754644_Laptop%20Acer%20Aspire%203%20A315-44P-R5QG-10.jpg"
"2","https://cdn2.fptshop.com.vn/unsafe/640x0/filters:quality(100)/2024_2_21_638441118376379632_Laptop%20Acer%20Aspire%203%20A315-44P-R5QG-9.jpg"
"2","https://cdn2.fptshop.com.vn/unsafe/640x0/filters:quality(100)/2024_2_21_638441118377323942_Laptop%20Acer%20Aspire%203%20A315-44P-R5QG-17.jpg"
"2","https://cdn2.fptshop.com.vn/unsafe/640x0/filters:quality(100)/2024_2_21_638441118377793593_Laptop%20Acer%20Aspire%203%20A315-44P-R5QG-3.jpg"
"2","https://cdn2.fptshop.com.vn/unsafe/640x0/filters:quality(100)/2024_2_21_638441118377637281_Laptop%20Acer%20Aspire%203%20A315-44P-R5QG-8.jpg"
"2","https://cdn2.fptshop.com.vn/unsafe/640x0/filters:quality(100)/2024_2_21_638441118378105964_Laptop%20Acer%20Aspire%203%20A315-44P-R5QG-6.jpg"
"2","https://cdn2.fptshop.com.vn/unsafe/640x0/filters:quality(100)/2024_2_21_638441118378730962_Laptop%20Acer%20Aspire%203%20A315-44P-R5QG-7.jpg"
"2","https://cdn2.fptshop.com.vn/unsafe/640x0/filters:quality(100)/2024_2_21_638441118379356599_Laptop%20Acer%20Aspire%203%20A315-44P-R5QG-11.jpg"
"2","https://cdn2.fptshop.com.vn/unsafe/640x0/filters:quality(100)/2024_2_21_638441118379824793_Laptop%20Acer%20Aspire%203%20A315-44P-R5QG-5.jpg"
"2","https://cdn2.fptshop.com.vn/unsafe/640x0/filters:quality(100)/2024_2_21_638441118380605991_Laptop%20Acer%20Aspire%203%20A315-44P-R5QG-14.jpg"
"2","https://cdn2.fptshop.com.vn/unsafe/640x0/filters:quality(100)/2024_2_21_638441118381074680_Laptop%20Acer%20Aspire%203%20A315-44P-R5QG-16.jpg"
"2","https://cdn2.fptshop.com.vn/unsafe/640x0/filters:quality(100)/2024_2_21_638441118381230951_Laptop%20Acer%20Aspire%203%20A315-44P-R5QG-18.jpg"
"2","https://cdn2.fptshop.com.vn/unsafe/564x0/filters:quality(80)/Uploads/images/2015/0511/acer-aspire-3-a315-amd-2023-6.jpg"
"2","https://cdn2.fptshop.com.vn/unsafe/564x0/filters:quality(80)/Uploads/images/2015/0511/acer-aspire-3-a315-amd-2023-2.jpg"
"2","https://cdn2.fptshop.com.vn/unsafe/564x0/filters:quality(80)/Uploads/images/2015/0511/acer-aspire-3-a315-amd-2023-3.jpg"
"2","https://cdn2.fptshop.com.vn/unsafe/564x0/filters:quality(80)/Uploads/images/2015/0511/acer-aspire-3-a315-amd-2023-4.jpg"
"2","https://cdn2.fptshop.com.vn/unsafe/564x0/filters:quality(80)/Uploads/images/2015/0511/Acer-Aspire-3-A315-2023-18.jpg"
"2","https://cdn2.fptshop.com.vn/unsafe/564x0/filters:quality(80)/Uploads/images/2015/0511/acer-aspire-3-a315-amd-2023-5.jpg"
"2","https://cdn2.fptshop.com.vn/unsafe/564x0/filters:quality(80)/Uploads/images/2015/0511/Acer-Aspire-3-A315-2023-14.jpg"
"3","https://cdn2.fptshop.com.vn/unsafe/640x0/filters:quality(100)/Asus_Vivobook_K3605_ZA_RP_564_W_1_847ecd2432.jpg"
"3","https://cdn2.fptshop.com.vn/unsafe/640x0/filters:quality(100)/Asus_Vivobook_K3605_ZA_RP_564_W_2_de8f4b47a0.jpg"
"3","https://cdn2.fptshop.com.vn/unsafe/640x0/filters:quality(100)/Asus_Vivobook_K3605_ZA_RP_564_W_3_7901b84a0a.jpg"
"3","https://cdn2.fptshop.com.vn/unsafe/640x0/filters:quality(100)/Asus_Vivobook_K3605_ZA_RP_564_W_4_43ad3a1f3a.jpg"
"3","https://cdn2.fptshop.com.vn/unsafe/640x0/filters:quality(100)/Asus_Vivobook_K3605_ZA_RP_564_W_8_84f84ca729.jpg"
"3","https://cdn2.fptshop.com.vn/unsafe/640x0/filters:quality(100)/Asus_Vivobook_K3605_ZA_RP_564_W_7_5a2bf93d68.jpg"
"3","https://cdn2.fptshop.com.vn/unsafe/640x0/filters:quality(100)/Asus_Vivobook_K3605_ZA_RP_564_W_9_e893a8a074.jpg"
"3","https://cdn2.fptshop.com.vn/unsafe/640x0/filters:quality(100)/Asus_Vivobook_K3605_ZA_RP_564_W_10_8c42f3ae76.jpg"
"3","https://cdn2.fptshop.com.vn/unsafe/640x0/filters:quality(100)/Asus_Vivobook_K3605_ZA_RP_564_W_6_b715b44a2c.jpg"
"3","https://cdn2.fptshop.com.vn/unsafe/640x0/filters:quality(100)/Asus_Vivobook_K3605_ZA_RP_564_W_5_993c4c041e.jpg"
"3","https://cdn2.fptshop.com.vn/unsafe/640x0/filters:quality(100)/Asus_Vivobook_K3605_ZA_RP_564_W_11_bfb3b25dc7.jpg"
"3","https://cdn2.fptshop.com.vn/unsafe/640x0/filters:quality(100)/Asus_Vivobook_K3605_ZA_RP_564_W_14_cc1a12250a.jpg"
"3","https://cdn2.fptshop.com.vn/unsafe/640x0/filters:quality(100)/Asus_Vivobook_K3605_ZA_RP_564_W_12_83c8b00409.jpg"
"3","https://cdn2.fptshop.com.vn/unsafe/640x0/filters:quality(100)/Asus_Vivobook_K3605_ZA_RP_564_W_13_92874c413f.jpg"
"3","https://cdn2.fptshop.com.vn/unsafe/640x0/filters:quality(100)/Asus_Vivobook_K3605_ZA_RP_564_W_15_c1b93c56f4.jpg"
"3","https://cdn2.fptshop.com.vn/unsafe/640x0/filters:quality(100)/Asus_Vivobook_K3605_ZA_RP_564_W_16_0dc2c35697.jpg"
"3","https://cdn2.fptshop.com.vn/unsafe/640x0/filters:quality(100)/Asus_Vivobook_K3605_ZA_RP_564_W_18_93705582e0.jpg"
"3","https://cdn2.fptshop.com.vn/unsafe/640x0/filters:quality(100)/Asus_Vivobook_K3605_ZA_RP_564_W_17_c33a7bb317.jpg"
"3","https://cdn2.fptshop.com.vn/unsafe/640x0/filters:quality(100)/Asus_Vivobook_K3605_ZA_RP_564_W_19_2b625808cb.jpg"
"3","https://cdn2.fptshop.com.vn/unsafe/800x0/Asus_Vivobook_K3605_ZA_RP_564_W_1_87e447cea5.jpg"
"3","https://cdn2.fptshop.com.vn/unsafe/800x0/Asus_Vivobook_K3605_ZA_RP_564_W_3_b8af64b82f.jpg"
"3","https://cdn2.fptshop.com.vn/unsafe/800x0/Asus_Vivobook_K3605_ZA_RP_564_W_6_8221eb6546.jpg"
"3","https://cdn2.fptshop.com.vn/unsafe/800x0/Asus_Vivobook_K3605_ZA_RP_564_W_2_e815766b43.jpg"
"3","https://cdn2.fptshop.com.vn/unsafe/800x0/Asus_Vivobook_K3605_ZA_RP_564_W_5_23c2ffdcac.jpg"
"3","https://cdn2.fptshop.com.vn/unsafe/800x0/Asus_Vivobook_K3605_ZA_RP_564_W_8_2a1af7a732.jpg"
"3","https://cdn2.fptshop.com.vn/unsafe/800x0/Asus_Vivobook_K3605_ZA_RP_564_W_a_08c082ede5.jpg"
"3","https://cdn2.fptshop.com.vn/unsafe/800x0/Asus_Vivobook_K3605_ZA_RP_564_W_9_b89f1dd3d4.jpg"
"4","https://cdn2.fptshop.com.vn/unsafe/640x0/filters:quality(100)/Laptop_Lenovo_Gaming_LOQ_15_IAX_9_1_0ed4e606e9.jpg"
"4","https://cdn2.fptshop.com.vn/unsafe/640x0/filters:quality(100)/Laptop_Lenovo_Gaming_LOQ_15_IAX_9_2_45a49a4739.jpg"
"4","https://cdn2.fptshop.com.vn/unsafe/640x0/filters:quality(100)/Laptop_Lenovo_Gaming_LOQ_15_IAX_9_4_694c20c851.jpg"
"4","https://cdn2.fptshop.com.vn/unsafe/640x0/filters:quality(100)/Laptop_Lenovo_Gaming_LOQ_15_IAX_9_3_d8ffa6f748.jpg"
"4","https://cdn2.fptshop.com.vn/unsafe/640x0/filters:quality(100)/Laptop_Lenovo_Gaming_LOQ_15_IAX_9_6_f3e62697ba.jpg"
"4","https://cdn2.fptshop.com.vn/unsafe/640x0/filters:quality(100)/Laptop_Lenovo_Gaming_LOQ_15_IAX_9_5_2c713e3268.jpg"
"4","https://cdn2.fptshop.com.vn/unsafe/640x0/filters:quality(100)/Laptop_Lenovo_Gaming_LOQ_15_IAX_9_8_467b5feb98.jpg"
"4","https://cdn2.fptshop.com.vn/unsafe/640x0/filters:quality(100)/Laptop_Lenovo_Gaming_LOQ_15_IAX_9_7_c38d0f9b3a.jpg"
"4","https://cdn2.fptshop.com.vn/unsafe/640x0/filters:quality(100)/Laptop_Lenovo_Gaming_LOQ_15_IAX_9_10_79be304dac.jpg"
"4","https://cdn2.fptshop.com.vn/unsafe/640x0/filters:quality(100)/Laptop_Lenovo_Gaming_LOQ_15_IAX_9_9_b2afd3909b.jpg"
"4","https://cdn2.fptshop.com.vn/unsafe/640x0/filters:quality(100)/Laptop_Lenovo_Gaming_LOQ_15_IAX_9_11_2c11e72bf5.jpg"
"4","https://cdn2.fptshop.com.vn/unsafe/640x0/filters:quality(100)/Laptop_Lenovo_Gaming_LOQ_15_IAX_9_14_e5d9d78bf1.jpg"
